customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-93031557,Male,1,Yes,No,35,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,135.37,4737.95,Yes
CUST-99838873,Female,0,Yes,No,14,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,68.21,954.94,No
CUST-69292991,Female,0,Yes,No,14,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,78.1,1093.4,Yes
CUST-45555041,Male,0,No,No,10,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),79.92,799.2,No
CUST-63028791,Female,0,No,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,30.41,364.92,No
CUST-86301164,Female,1,Yes,No,38,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),83.52,3173.76,No
CUST-86658629,Male,1,Yes,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,46.53,1582.02,Yes
CUST-61646180,Female,0,No,No,41,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,103.78,4254.98,No
CUST-89357216,Female,0,Yes,Yes,10,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,98.42,984.2,Yes
CUST-42359860,Female,0,Yes,No,17,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,108.93,1851.81,Yes
CUST-44499221,Male,0,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),90.52,1538.84,No
CUST-38272916,Female,0,No,Yes,67,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,97.97,6563.99,No
CUST-91861231,Female,0,Yes,No,62,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),102.23,6338.26,Yes
CUST-29032579,Female,0,No,Yes,1,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,133.83,133.83,Yes
CUST-40354781,Female,0,Yes,No,12,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),120.21,1442.52,Yes
CUST-26514877,Male,1,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.35,321.4,Yes
CUST-83545310,Male,0,Yes,No,42,Yes,No,DSL,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),64.87,2724.54,No
CUST-86165878,Female,0,No,Yes,13,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,112.71,1465.23,No
CUST-97554946,Female,1,Yes,Yes,4,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.2,100.8,No
CUST-88350878,Male,0,Yes,No,69,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),52.31,3609.39,No
CUST-27810471,Male,0,No,No,19,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Mailed check,87.71,1666.49,No
CUST-50636644,Female,1,Yes,No,2,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Mailed check,79.9,159.8,Yes
CUST-68534435,Male,1,No,No,12,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,104.89,1258.68,Yes
CUST-88550238,Female,0,No,No,6,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,110.4,662.4,Yes
CUST-67975251,Male,0,No,No,8,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,99.44,795.52,Yes
CUST-13094235,Male,0,Yes,No,51,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,114.91,5860.41,No
CUST-57870026,Male,0,No,Yes,11,No,No phone service,DSL,No,No,No,Yes,No,Yes,Two year,No,Credit card (automatic),70.38,774.18,No
CUST-32763342,Male,1,Yes,Yes,63,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,87.66,5522.58,Yes
CUST-29636869,Female,0,No,No,57,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),99.61,5677.77,No
CUST-37132021,Male,0,No,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,40.92,491.04,No
CUST-43942384,Male,0,No,No,2,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),78.72,157.44,No
CUST-72867959,Female,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,113.62,908.96,Yes
CUST-27807333,Male,0,No,Yes,11,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.11,980.21,Yes
CUST-63228466,Male,0,Yes,Yes,53,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Mailed check,87.38,4631.14,No
CUST-45912253,Female,1,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,41.01,410.1,Yes
CUST-26263882,Male,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),31.35,250.8,Yes
CUST-49138695,Female,0,No,No,36,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,73.95,2662.2,No
CUST-43799193,Female,0,No,No,14,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,103.29,1446.06,No
CUST-93721515,Female,0,No,No,54,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,85.4,4611.6,No
CUST-85495044,Female,0,Yes,No,21,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),91.44,1920.24,No
CUST-58014453,Male,0,No,No,50,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,100.06,5003.0,Yes
CUST-92405138,Female,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),30.21,1178.19,No
CUST-61569363,Male,0,Yes,No,20,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.67,793.4,No
CUST-42686304,Male,0,Yes,Yes,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,31.95,223.65,No
CUST-85149843,Male,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (automatic),100.13,901.17,No
CUST-94740096,Male,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,94.82,94.82,Yes
CUST-82456281,Male,0,No,Yes,26,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),86.61,2251.86,No
CUST-86362381,Male,0,Yes,Yes,38,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,104.65,3976.7,Yes
CUST-41699263,Male,0,Yes,No,38,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,99.55,3782.9,Yes
CUST-90480036,Male,0,No,No,61,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Mailed check,98.78,6025.58,Yes
CUST-36216317,Male,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,125.44,5519.36,Yes
CUST-63215075,Male,0,No,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.07,1367.08,Yes
CUST-44970444,Female,1,No,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.04,1738.48,Yes
CUST-15752810,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.77,166.62,Yes
CUST-10571650,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,29.15,495.55,No
CUST-98362656,Male,0,No,No,51,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,94.77,4833.27,Yes
CUST-82017911,Female,1,No,No,38,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),103.18,3920.84,No
CUST-50435721,Female,0,Yes,No,24,No,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),97.84,2348.16,No
CUST-84531076,Female,0,No,No,51,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Electronic check,72.73,3709.23,No
CUST-13757974,Male,0,Yes,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.08,200.8,No
CUST-85900553,Male,0,No,No,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,23.04,1658.88,Yes
CUST-71119361,Male,0,Yes,No,21,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),69.76,1464.96,Yes
CUST-52321932,Male,0,No,No,70,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),110.3,7721.0,Yes
CUST-29931456,Female,1,Yes,No,57,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,103.42,5894.94,No
CUST-69376958,Female,0,No,No,39,No,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,93.07,3629.73,No
CUST-21643208,Female,0,Yes,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,30.8,1016.4,Yes
CUST-53928336,Female,0,No,No,59,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Mailed check,84.03,4957.77,Yes
CUST-18112074,Male,1,No,Yes,18,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.95,1781.1,Yes
CUST-28967438,Male,0,Yes,No,56,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,106.74,5977.44,Yes
CUST-22138391,Male,1,No,No,57,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),71.4,4069.8,Yes
CUST-63050917,Female,0,No,No,48,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,78.54,3769.92,No
CUST-34012790,Male,0,No,Yes,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,44.57,1871.94,No
CUST-66004002,Male,0,Yes,No,27,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),111.31,3005.37,No
CUST-31982813,Female,0,Yes,No,52,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,117.17,6092.84,No
CUST-65616606,Female,0,Yes,No,42,Yes,No,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),85.03,3571.26,No
CUST-39967940,Male,0,Yes,No,32,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,No,Mailed check,82.58,2642.56,No
CUST-87822269,Male,0,No,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,41.07,1067.82,No
CUST-19742257,Male,0,Yes,No,25,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),101.83,2545.75,No
CUST-62044151,Male,0,No,Yes,23,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,80.52,1851.96,No
CUST-13609736,Male,0,Yes,Yes,57,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Mailed check,101.33,5775.81,No
CUST-85169697,Male,0,No,No,52,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),99.12,5154.24,Yes
CUST-28161634,Female,0,No,No,31,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,107.48,3331.88,Yes
CUST-27163810,Female,0,No,Yes,64,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,89.65,5737.6,Yes
CUST-96755840,Female,1,Yes,Yes,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),33.85,2403.35,No
CUST-22225855,Male,0,Yes,Yes,33,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.43,2819.19,No
CUST-61424149,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,102.78,205.56,Yes
CUST-82347195,Male,1,Yes,No,18,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,84.27,1516.86,Yes
CUST-11135964,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,129.14,6069.58,No
CUST-73446855,Female,0,Yes,No,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.9,1019.7,Yes
CUST-76318090,Male,0,Yes,No,35,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,101.5,3552.5,Yes
CUST-70203880,Male,1,No,Yes,51,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,84.6,4314.6,Yes
CUST-12155748,Female,0,Yes,Yes,18,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.34,528.12,Yes
CUST-70676365,Female,0,Yes,Yes,72,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,98.88,7119.36,Yes
CUST-88542651,Female,0,Yes,No,30,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),92.84,2785.2,Yes
CUST-41808285,Male,0,No,No,44,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Mailed check,71.8,3159.2,No
CUST-64256930,Female,0,No,Yes,53,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),122.06,6469.18,No
CUST-44427604,Female,0,No,No,10,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,98.29,982.9,Yes
CUST-18910852,Male,0,No,No,52,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),82.85,4308.2,No
CUST-82764242,Female,0,Yes,No,49,Yes,Yes,DSL,No,No,No,No,No,No,One year,No,Electronic check,71.24,3490.76,No
CUST-48428026,Female,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,31.45,345.95,No
CUST-47617741,Female,0,Yes,No,66,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),94.36,6227.76,Yes
CUST-16941245,Male,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,110.73,6422.34,Yes
CUST-74770179,Male,0,No,Yes,36,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,84.55,3043.8,Yes
CUST-25876696,Male,0,No,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,42.84,1413.72,No
CUST-19451244,Male,0,Yes,Yes,47,Yes,No,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,79.77,3749.19,No
CUST-84926168,Female,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),135.92,1766.96,Yes
CUST-27606951,Male,0,No,No,40,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,82.25,3290.0,Yes
CUST-72056263,Male,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),104.57,7110.76,No
CUST-17021862,Female,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,26.99,1133.58,No
CUST-18351245,Female,0,Yes,No,19,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),82.46,1566.74,No
CUST-96448549,Female,1,Yes,No,19,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,67.6,1284.4,Yes
CUST-46640608,Male,1,Yes,No,58,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),113.53,6584.74,Yes
CUST-15345854,Male,0,Yes,No,23,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,103.06,2370.38,No
CUST-21683982,Male,0,Yes,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,25.62,1383.48,No
CUST-74365536,Female,1,No,No,65,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),109.83,7138.95,No
CUST-67821848,Female,0,No,No,12,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,111.3,1335.6,Yes
CUST-59875088,Male,0,No,No,24,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Electronic check,89.91,2157.84,Yes
CUST-80790126,Female,0,Yes,No,34,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),81.05,2755.7,No
CUST-48187510,Female,0,No,No,53,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,79.02,4188.06,Yes
CUST-12609089,Female,0,No,No,8,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,99.84,798.72,Yes
CUST-62840397,Male,0,No,No,18,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,101.32,1823.76,Yes
CUST-27691444,Female,0,Yes,No,57,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),113.77,6484.89,No
CUST-10953959,Female,0,No,No,5,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Electronic check,102.03,510.15,No
CUST-54132455,Male,0,Yes,No,26,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),81.14,2109.64,No
CUST-59818662,Male,0,Yes,No,30,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),123.61,3708.3,No
CUST-20016389,Female,0,No,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),40.32,2177.28,Yes
CUST-97255618,Female,0,No,No,13,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,111.17,1445.21,No
CUST-21630982,Male,0,Yes,No,29,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),101.13,2932.77,Yes
CUST-60676914,Male,0,No,No,3,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,78.85,236.55,No
CUST-36704425,Female,0,No,No,58,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),108.62,6299.96,No
CUST-71298111,Female,1,Yes,Yes,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,35.46,70.92,Yes
CUST-55014515,Female,0,No,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),32.09,898.52,No
CUST-64869006,Female,1,Yes,Yes,2,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,118.66,237.32,Yes
